"45224003","1109 SAPPHIRE ST, El Cajon, CA, ","No_Match"
"44013002","3522 CLAIREMONT MESA BLVD, La Jolla, CA, ","No_Match"
"44254003","6699 BEADNELL WAY SUITE 143, El Cajon, CA, ","No_Match"
"45465003","5818 ROANOKE ST, El Cajon, CA, ","No_Match"
"44013003","3522 CLAIREMONT MESA BLVD, El Cajon, CA, ","No_Match"
"45465002","5818 ROANOKE ST, La Jolla, CA, ","No_Match"
"44254001","6699 BEADNELL WAY SUITE 143, SAN DIEGO, CA, ","Match","Exact","6699 BEADNELL WAY, SAN DIEGO, CA, 92117","-117.16996,32.82093","195305151","R"
"44254002","6699 BEADNELL WAY SUITE 143, La Jolla, CA, ","No_Match"
"44495001","11425 EL CAMINO REAL SUITE 100, SAN DIEGO, CA, ","No_Match"
"44266001","2515 CAMINO DEL RIO SOUTH S, SAN DIEGO, CA, ","No_Match"
"44495003","11425 EL CAMINO REAL SUITE 100, El Cajon, CA, ","No_Match"
"45477001","820 CLIFF VIEW DR, RENO, CA, ","No_Match"
"46550003","1050 B ST SUITE 1201, El Cajon, CA, ","No_Match"
"44495002","11425 EL CAMINO REAL SUITE 100, La Jolla, CA, ","No_Match"
"45477002","820 CLIFF VIEW DR, La Jolla, CA, ","No_Match"
"46550002","1050 B ST SUITE 1201, La Jolla, CA, ","No_Match"
"44025002","1270 MADERA ST, La Jolla, CA, ","No_Match"
"45236001","4804 ACADEMY ST SUITE 3, SAN DIEGO, CA, ","Match","Exact","4804 ACADEMY ST, SAN DIEGO, CA, 92109","-117.234116,32.806316","195303088","L"
"46447001","1531 CARROLL NW DR, ATLANTA, CA, ","No_Match"
"46550001","1050 B ST SUITE 1201, SAN DIEGO, CA, ","Match","Exact","1050 B ST, SAN DIEGO, CA, 92101","-117.15516,32.71783","195343765","L"
"44025001","1270 MADERA ST, SAN DIEGO, CA, ","Match","Exact","1270 MADERA ST, SAN DIEGO, CA, 92114","-117.05083,32.71841","195351812","L"
"46447002","1531 CARROLL NW DR, La Jolla, CA, ","No_Match"
"45236003","4804 ACADEMY ST SUITE 3, El Cajon, CA, ","No_Match"
"46447003","1531 CARROLL NW DR, El Cajon, CA, ","No_Match"
"45236002","4804 ACADEMY ST SUITE 3, La Jolla, CA, ","No_Match"
"46206003","5107 CASS ST, El Cajon, CA, ","No_Match"
"46206002","5107 CASS ST, La Jolla, CA, ","No_Match"
"44025003","1270 MADERA ST, El Cajon, CA, ","No_Match"
"45477003","820 CLIFF VIEW DR, El Cajon, CA, ","No_Match"
"46206001","5107 CASS ST, SAN DIEGO, CA, ","Match","Exact","5107 CASS ST, SAN DIEGO, CA, 92109","-117.255035,32.807842","612855590","R"
"45110003","3854 1/2 36TH ST, El Cajon, CA, ","No_Match"
"45465001","5818 ROANOKE ST, SAN DIEGO, CA, ","Match","Exact","5818 ROANOKE ST, SAN DIEGO, CA, 92139","-117.06406,32.672062","195353663","L"
"46562003","4925 VIA PAPEL, El Cajon, CA, ","No_Match"
"44013001","3522 CLAIREMONT MESA BLVD, SAN DIEGO, CA, ","Match","Exact","3522 CLAIREMONT MESA BLVD, SAN DIEGO, CA, 92117","-117.21066,32.827785","195302501","L"
"46435001","2240 SHELTER ISLAND DR, SAN DIEGO, CA, ","Tie"
"46562001","4925 VIA PAPEL, SAN DIEGO, CA, ","Match","Exact","4925 VIA PAPEL, SAN DIEGO, CA, 92122","-117.1877,32.849262","195304538","R"
"46562002","4925 VIA PAPEL, La Jolla, CA, ","No_Match"
"45110002","3854 1/2 36TH ST, La Jolla, CA, ","No_Match"
"46435003","2240 SHELTER ISLAND DR, El Cajon, CA, ","No_Match"
"45110001","3854 1/2 36TH ST, SAN DIEGO, CA, ","Match","Exact","3854 36TH ST, SAN DIEGO, CA, 92104","-117.11559,32.74845","195346690","L"
"46435002","2240 SHELTER ISLAND DR, La Jolla, CA, ","No_Match"
"44140002","3983 30TH ST, La Jolla, CA, ","No_Match"
"45592003","6386 ALVARADO CT SUITE 315, El Cajon, CA, ","No_Match"
"44140001","3983 30TH ST, SAN DIEGO, CA, ","Match","Exact","3983 30TH ST, SAN DIEGO, CA, 92104","-117.13014,32.749928","195345668","R"
"45592001","6386 ALVARADO CT SUITE 315, SAN DIEGO, CA, ","Match","Exact","6386 ALVARADO CT, SAN DIEGO, CA, 92120","-117.06221,32.777195","638063247","L"
"44140003","3983 30TH ST, El Cajon, CA, ","No_Match"
"45592002","6386 ALVARADO CT SUITE 315, La Jolla, CA, ","No_Match"
"43398002","4276 54TH PL SUITE D, La Jolla, CA, ","No_Match"
"43398001","4276 54TH PL SUITE D, SAN DIEGO, CA, ","Match","Exact","4276 54TH PL, SAN DIEGO, CA, 92115","-117.07882,32.754387","195350345","L"
"45579001","3900 05TH AVE SUITE 140, SAN DIEGO, CA, ","No_Match"
"46423003","3861 VALLEY CENTRE DR, El Cajon, CA, ","No_Match"
"44127001","5540 DREAM ST, SAN DIEGO, CA, ","Match","Exact","5540 DREAM ST, SAN DIEGO, CA, 92114","-117.07657,32.704582","195352163","L"
"44152001","731 S HIGHWAY 101 SUITE 2C, SOLANA BEACH, CA, ","Match","Exact","731 HWY 101, SOLANA BEACH, CA, 92075","-117.26952,32.982647","195704044","R"
"44127002","5540 DREAM ST, La Jolla, CA, ","No_Match"
"44152002","731 S HIGHWAY 101 SUITE 2C, La Jolla, CA, ","No_Match"
"44242003","1501 NATIONAL AVE, El Cajon, CA, ","No_Match"
"45579003","3900 05TH AVE SUITE 140, El Cajon, CA, ","No_Match"
"44127003","5540 DREAM ST, El Cajon, CA, ","No_Match"
"44152003","731 S HIGHWAY 101 SUITE 2C, El Cajon, CA, ","No_Match"
"44242002","1501 NATIONAL AVE, La Jolla, CA, ","No_Match"
"45579002","3900 05TH AVE SUITE 140, La Jolla, CA, ","No_Match"
"44242001","1501 NATIONAL AVE, SAN DIEGO, CA, ","Match","Exact","1501 NATIONAL AVE, SAN DIEGO, CA, 92113","-117.150856,32.704666","195344855","R"
"44483001","12395 EL CAMINO REAL SUITE 300, SAN DIEGO, CA, ","No_Match"
"44483002","12395 EL CAMINO REAL SUITE 300, La Jolla, CA, ","No_Match"
"45694001","3939 RUFFIN RD SUITE 101, SAN DIEGO, CA, ","Match","Exact","3939 RUFFIN RD, SAN DIEGO, CA, 92123","-117.12212,32.814865","195321338","R"
"45694002","3939 RUFFIN RD SUITE 101, La Jolla, CA, ","No_Match"
"45338003","101 W BROADWAY SUITE 810, El Cajon, CA, ","Match","Exact","101 BROADWAY, EL CAJON, CA, 92021","-116.96165,32.807682","195740022","R"
"45694003","3939 RUFFIN RD SUITE 101, El Cajon, CA, ","No_Match"
"45248001","2720 MIDWAY DR, SAN DIEGO, CA, ","Match","Exact","2720 MIDWAY DR, SAN DIEGO, CA, 92110","-117.20293,32.74768","601661466","R"
"45338002","101 W BROADWAY SUITE 810, La Jolla, CA, ","No_Match"
"45248002","2720 MIDWAY DR, La Jolla, CA, ","No_Match"
"45338001","101 W BROADWAY SUITE 810, SAN DIEGO, CA, ","Match","Exact","101 BROADWAY, SAN DIEGO, CA, 92101","-117.16375,32.71571","195344406","R"
"44483003","12395 EL CAMINO REAL SUITE 300, El Cajon, CA, ","No_Match"
"45248003","2720 MIDWAY DR, El Cajon, CA, ","No_Match"
"45007002","3225 N HARBOR DR, La Jolla, CA, ","No_Match"
"46459003","4273 DAWES ST, El Cajon, CA, ","No_Match"
"45007003","3225 N HARBOR DR, El Cajon, CA, ","No_Match"
"46459002","4273 DAWES ST, La Jolla, CA, ","No_Match"
"46459001","4273 DAWES ST, SAN DIEGO, CA, ","Match","Exact","4273 DAWES ST, SAN DIEGO, CA, 92109","-117.24896,32.794437","612888883","R"
"45007001","3225 N HARBOR DR, SAN DIEGO, CA, ","Match","Exact","3225 HARBOR DR, SAN DIEGO, CA, 92136","-117.124435,32.685074","639046908","R"
"46321001","10243 GENETIC CENTER DR, SAN DIEGO, CA, ","Match","Exact","10243 GENETIC CENTER DR, SAN DIEGO, CA, 92121","-117.18141,32.906033","195652119","R"
"46321002","10243 GENETIC CENTER DR, La Jolla, CA, ","No_Match"
"46321003","10243 GENETIC CENTER DR, El Cajon, CA, ","No_Match"
"44381001","7420 CLAIREMONT MESA BLVD SUITE 113, SAN DIEGO, CA, ","No_Match"
"44381002","7420 CLAIREMONT MESA BLVD SUITE 113, La Jolla, CA, ","No_Match"
"44381003","7420 CLAIREMONT MESA BLVD SUITE 113, El Cajon, CA, ","No_Match"
"45200001","11777 BERNARDO PLAZA CT SUITE 106, SAN DIEGO, CA, ","Match","Exact","11777 BERNARDO PLAZA CT, SAN DIEGO, CA, 92128","-117.07721,33.01972","195679537","R"
"46652002","9962 PROSPECT AVE SUITE J, La Jolla, CA, ","No_Match"
"45200002","11777 BERNARDO PLAZA CT SUITE 106, La Jolla, CA, ","No_Match"
"46652001","9962 PROSPECT AVE SUITE J, SANTEE, CA, ","Match","Exact","9962 PROSPECT AVE, SANTEE, CA, 92071","-116.980255,32.831375","195327403","L"
"45200003","11777 BERNARDO PLAZA CT SUITE 106, El Cajon, CA, ","No_Match"
"46652003","9962 PROSPECT AVE SUITE J, El Cajon, CA, ","No_Match"
"45109003","117 LANCER AV, El Cajon, CA, ","No_Match"
"45109002","117 LANCER AV, La Jolla, CA, ","No_Match"
"45109001","117 LANCER AV, OCEANSIDE, CA, ","Match","Exact","117 LANCER AVE, OCEANSIDE, CA, 92058","-117.33783,33.2268","195284346","R"
"46423001","3861 VALLEY CENTRE DR, SAN DIEGO, CA, ","Match","Exact","3861 VALLEY CENTRE DR, SAN DIEGO, CA, 92130","-117.23112,32.93774","195659366","R"
"46423002","3861 VALLEY CENTRE DR, La Jolla, CA, ","No_Match"
"43398003","4276 54TH PL SUITE D, El Cajon, CA, ","No_Match"
"45019003","3893 CALIFORNIA ST SUITE 14, El Cajon, CA, ","No_Match"
"45019002","3893 CALIFORNIA ST SUITE 14, La Jolla, CA, ","No_Match"
"45019001","3893 CALIFORNIA ST SUITE 14, SAN DIEGO, CA, ","Match","Exact","3893 CALIFORNIA ST, SAN DIEGO, CA, 92110","-117.18502,32.745037","195707520","R"
"46345002","3323 WELLESLY AVE, La Jolla, CA, ","No_Match"
"44164003","1104 LARWOOD RD, El Cajon, CA, ","No_Match"
"46345003","3323 WELLESLY AVE, El Cajon, CA, ","No_Match"
"44164002","1104 LARWOOD RD, La Jolla, CA, ","No_Match"
"46411001","5110 CLMNT MSA BLVD SUITE 205, SAN DIEGO, CA, ","No_Match"
"44164001","1104 LARWOOD RD, SAN DIEGO, CA, ","Match","Exact","1104 LARWOOD RD, SAN DIEGO, CA, 92114","-117.04026,32.71846","195359795","L"
"43386001","8981 HARNESS ST, SPRING VALLEY, CA, ","Match","Exact","8981 HARNESS ST, SPRING VALLEY, CA, 91977","-117.006134,32.718975","195700222","R"
"44356001","3056 MOUNT MIGUEL DR, SAN DIEGO, CA, ","Match","Exact","3056 MOUNT MIGUEL DR, SAN DIEGO, CA, 92139","-117.0596,32.66705","195353762","R"
"44356002","3056 MOUNT MIGUEL DR, La Jolla, CA, ","No_Match"
"44356003","3056 MOUNT MIGUEL DR, El Cajon, CA, ","No_Match"
"44115002","5032 NIAGARA AVE, La Jolla, CA, ","No_Match"
"45490003","9898 GENESEE AVE SUITE 3RD FLR, El Cajon, CA, ","No_Match"
"45567003","7724 ROAN RD, El Cajon, CA, ","No_Match"
"44115001","5032 NIAGARA AVE, SAN DIEGO, CA, ","Match","Exact","5032 NIAGARA AVE, SAN DIEGO, CA, 92107","-117.25222,32.74628","195414562","R"
"45490002","9898 GENESEE AVE SUITE 3RD FLR, La Jolla, CA, ","Match","Exact","9898 GENESEE AVE, LA JOLLA, CA, 92037","-117.22254,32.88496","637717290","L"
"45567001","7724 ROAN RD, SAN DIEGO, CA, ","Match","Exact","7724 ROAN RD, SAN DIEGO, CA, 92129","-117.15704,32.94427","195391148","L"
"44115003","5032 NIAGARA AVE, El Cajon, CA, ","No_Match"
"45567002","7724 ROAN RD, La Jolla, CA, ","No_Match"
"45490001","9898 GENESEE AVE SUITE 3RD FLR, LA JOLLA, CA, ","Match","Exact","9898 GENESEE AVE, LA JOLLA, CA, 92037","-117.22254,32.88496","637717290","L"
"46537003","4146 GENESEE AVE, El Cajon, CA, ","No_Match"
"46460001","3023 BUNKER HILL ST SUITE 106, SAN DIEGO, CA, ","Match","Exact","3023 BUNKER HILL ST, SAN DIEGO, CA, 92109","-117.215096,32.803455","195303723","R"
"46537001","4146 GENESEE AVE, SAN DIEGO, CA, ","Match","Exact","4146 GENESEE AVE, SAN DIEGO, CA, 92111","-117.181335,32.81824","195304997","L"
"46537002","4146 GENESEE AVE, La Jolla, CA, ","No_Match"
"46460003","3023 BUNKER HILL ST SUITE 106, El Cajon, CA, ","No_Match"
"46460002","3023 BUNKER HILL ST SUITE 106, La Jolla, CA, ","No_Match"
"44291003","6844 BALLINGER AVE, El Cajon, CA, ","No_Match"
"44291002","6844 BALLINGER AVE, La Jolla, CA, ","No_Match"
"46357002","10214 RUE CANNES, La Jolla, CA, ","No_Match"
"46357001","10214 RUE CANNES, SAN DIEGO, CA, ","Match","Exact","10214 RUE CANNES, SAN DIEGO, CA, 92131","-117.0645,32.90199","195320464","L"
"45670001","8745 AERO DR SUITE 200, SAN DIEGO, CA, ","Match","Exact","8745 AERO DR, SAN DIEGO, CA, 92123","-117.139145,32.80972","195680052","R"
"44291001","6844 BALLINGER AVE, SAN DIEGO, CA, ","Match","Exact","6844 BALLINGER AVE, SAN DIEGO, CA, 92119","-117.02091,32.807507","195325344","L"
"45670002","8745 AERO DR SUITE 200, La Jolla, CA, ","No_Match"
"45670003","8745 AERO DR SUITE 200, El Cajon, CA, ","No_Match"
"43386002","8981 HARNESS ST, La Jolla, CA, ","No_Match"
"43386003","8981 HARNESS ST, El Cajon, CA, ","No_Match"
"46411003","5110 CLMNT MSA BLVD SUITE 205, El Cajon, CA, ","No_Match"
"46411002","5110 CLMNT MSA BLVD SUITE 205, La Jolla, CA, ","No_Match"
"44229003","1550 HOTEL CIRCLE NORTH SUITE 200, El Cajon, CA, ","No_Match"
"44229001","1550 HOTEL CIRCLE NORTH SUITE 200, SAN DIEGO, CA, ","No_Match"
